113;655;1953
139;702;1953
143;512;1953
129;612;1953
113;521;1953
6;720;1953
133;719;1953
105;622;1953
6;721;1953
105;644;1953
6;620;1953
105;669;1953
125;486;1953
6;722;1953
133;667;1953
105;577;1953
105;691;1953
113;797;1953
113;512;1953
113;804;1953
113;630;1953
113;612;1953
113;702;1953
114;520;1953
113;513;1953
113;518;1953
113;656;1953
145;709;1953
87;706;1953
125;666;1953
133;486;1953
125;707;1953
133;708;1953
87;705;1953
6;680;1953
144;478;1953
87;690;1953
144;692;1953
145;710;1953
87;687;1953
144;455;1953
146;431;1953
144;711;1953
144;712;1953
147;713;1953
6;714;1953
147;715;1953
144;716;1953
147;717;1953
144;718;1953
113;653;1953
6;647;1953
6;633;1953
105;498;1953
6;578;1953
105;695;1953
128;554;1953
128;427;1953
87;696;1953
87;689;1953
128;626;1953
105;579;1953
105;697;1953
6;642;1953
141;649;1953
128;496;1953
114;529;1953
129;679;1953
113;509;1953
113;556;1953
113;658;1953
113;611;1953
113;699;1953
113;657;1953
87;698;1953
113;615;1953
113;615;1954
113;673;1954
113;526;1954
113;658;1954
114;525;1954
113;657;1954
105;496;1954
105;577;1954
6;627;1954
105;672;1954
128;671;1954
105;643;1954
105;670;1954
109;528;1954
113;555;1954
113;674;1954
129;655;1954
113;656;1954
114;521;1954
114;675;1954
113;518;1954
113;679;1954
136;592;1954
129;596;1954
113;676;1954
113;628;1954
113;611;1954
134;730;1954
113;612;1954
113;653;1954
114;654;1954
113;613;1954
113;799;1954
129;702;1954
113;730;1954
135;513;1954
138;612;1954
138;556;1954
134;702;1954
113;559;1954
139;805;1954
6;578;1954
105;541;1954
105;638;1954
105;579;1954
6;642;1954
6;498;1954
6;427;1954
128;625;1954
105;501;1954
105;669;1954
105;640;1954
6;620;1954
128;554;1954
87;688;1954
128;650;1954
105;647;1954
87;619;1954
125;682;1954
125;665;1954
125;683;1954
87;547;1954
125;684;1954
125;685;1954
6;686;1954
128;645;1954
118;581;1954
87;687;1954
135;449;1954
87;689;1954
87;690;1954
6;641;1954
131;691;1954
140;692;1954
128;693;1954
105;627;1954
6;647;1954
105;694;1954
105;580;1954
132;647;1954
132;633;1954
133;651;1954
113;597;1954
113;520;1954
138;512;1954
134;612;1954
113;659;1954
113;556;1954
113;509;1954
113;529;1954
139;677;1954
134;678;1954
113;593;1954
113;519;1954
105;475;1954
128;429;1954
128;681;1954
128;632;1954
6;680;1954
131;579;1954
131;648;1954
6;626;1954
105;633;1954
105;663;1954
131;478;1954
105;456;1954
105;644;1954
128;649;1955
105;607;1955
6;641;1955
128;650;1955
132;589;1955
105;496;1955
113;653;1955
132;633;1955
131;648;1955
105;554;1955
6;501;1955
131;579;1955
131;609;1955
118;578;1955
105;627;1955
105;651;1955
113;529;1955
113;628;1955
133;652;1955
105;501;1955
125;661;1955
113;519;1955
113;555;1955
31;579;1955
128;626;1955
6;498;1955
6;642;1955
131;478;1955
105;643;1955
128;625;1955
105;577;1955
105;644;1955
105;645;1955
128;646;1955
6;427;1955
132;608;1955
131;475;1955
105;623;1955
132;647;1955
125;664;1955
136;592;1955
6;632;1955
105;660;1955
6;608;1955
6;578;1955
128;624;1955
6;660;1955
105;547;1955
105;661;1955
131;641;1955
128;662;1955
118;663;1955
87;356;1955
113;654;1955
105;581;1955
105;456;1955
118;501;1955
125;666;1955
125;665;1955
105;609;1955
125;486;1955
6;620;1955
105;667;1955
128;668;1955
6;633;1955
137;586;1955
114;512;1955
129;659;1955
113;615;1955
113;612;1955
113;538;1955
113;597;1955
113;556;1955
113;559;1955
114;518;1955
113;563;1955
111;513;1955
108;509;1955
109;528;1955
113;655;1955
113;656;1955
113;611;1955
111;523;1955
113;596;1955
113;533;1955
114;449;1955
113;558;1955
113;658;1955
114;525;1955
113;561;1955
135;532;1955
113;593;1955
134;631;1955
113;657;1955
105;633;1956
6;429;1956
125;634;1956
105;580;1956
118;578;1956
128;429;1956
105;609;1956
105;624;1956
6;606;1956
130;427;1956
118;635;1956
6;632;1956
113;555;1956
114;512;1956
113;526;1956
113;533;1956
114;595;1956
113;561;1956
113;538;1956
113;612;1956
113;631;1956
113;562;1956
113;556;1956
128;639;1956
105;347;1956
113;532;1956
105;806;1956
6;476;1956
125;610;1956
118;641;1956
105;583;1956
128;609;1956
105;640;1956
125;541;1956
105;501;1956
125;486;1956
105;638;1956
118;498;1956
66;541;1956
105;356;1956
99;585;1956
125;637;1956
105;620;1956
105;506;1956
105;456;1956
125;636;1956
87;619;1956
105;498;1956
66;578;1956
6;483;1956
118;501;1956
118;427;1956
105;627;1956
128;626;1956
105;547;1956
105;607;1956
128;625;1956
128;624;1956
6;579;1956
113;529;1956
6;608;1956
105;496;1956
105;586;1956
6;581;1956
105;475;1956
105;623;1956
6;482;1956
105;622;1956
105;578;1956
105;554;1956
6;577;1956
105;589;1956
66;479;1956
113;596;1956
113;594;1956
113;509;1956
114;525;1956
113;597;1956
113;630;1956
114;513;1956
113;558;1956
113;516;1956
113;615;1956
129;629;1956
114;520;1956
107;559;1956
113;611;1956
109;528;1956
113;593;1956
113;537;1956
114;628;1956
113;514;1956
113;449;1956
110;592;1956
113;616;1957
113;532;1957
107;526;1957
110;449;1957
113;596;1957
113;556;1957
113;558;1957
113;560;1957
113;513;1957
113;565;1957
114;527;1957
113;615;1957
120;538;1957
113;594;1957
113;614;1957
113;592;1957
113;528;1957
113;593;1957
114;563;1957
113;516;1957
95;431;1957
113;529;1957
105;638;1957
6;498;1957
87;601;1957
87;621;1957
105;580;1957
95;620;1957
87;459;1957
95;430;1957
87;484;1957
87;617;1957
105;506;1957
66;610;1957
66;486;1957
105;549;1957
87;619;1957
87;456;1957
66;618;1957
118;456;1957
118;590;1957
105;586;1957
6;476;1957
87;356;1957
6;427;1957
125;590;1957
105;418;1957
118;479;1957
6;581;1957
6;577;1957
6;578;1957
6;608;1957
113;562;1957
6;573;1957
105;475;1957
105;347;1957
6;607;1957
6;606;1957
105;501;1957
105;496;1957
105;554;1957
114;512;1957
66;541;1957
105;483;1957
105;579;1957
110;520;1957
109;514;1957
113;597;1957
113;613;1957
113;533;1957
113;612;1957
113;555;1957
114;525;1957
108;611;1957
87;610;1957
105;609;1957
105;478;1957
66;456;1957
118;475;1957
105;547;1957
125;549;1957
108;509;1957
113;514;1958
107;537;1958
107;596;1958
113;597;1958
113;510;1958
113;598;1958
113;536;1958
114;599;1958
6;482;1958
105;427;1958
105;455;1958
105;403;1958
110;562;1958
120;563;1958
113;512;1958
114;527;1958
113;595;1958
110;449;1958
113;523;1958
113;555;1958
114;531;1958
114;539;1958
113;516;1958
113;565;1958
114;594;1958
87;455;1958
87;605;1958
87;604;1958
87;603;1958
87;602;1958
87;486;1958
66;347;1958
105;543;1958
105;477;1958
87;484;1958
87;601;1958
105;478;1958
87;600;1958
105;526;1958
32;549;1958
6;403;1958
87;459;1958
95;431;1958
87;360;1958
125;486;1958
32;502;1958
125;549;1958
87;437;1958
105;566;1958
66;427;1958
66;501;1958
105;582;1958
87;541;1958
118;590;1958
118;479;1958
105;483;1958
66;554;1958
118;475;1958
87;456;1958
32;289;1958
105;347;1958
6;476;1958
32;477;1958
113;558;1958
87;356;1958
87;427;1958
6;581;1958
105;547;1958
105;580;1958
105;496;1958
105;501;1958
105;554;1958
105;579;1958
6;578;1958
6;577;1958
87;475;1958
125;584;1958
113;593;1958
113;560;1958
113;513;1958
105;583;1958
107;564;1958
109;528;1958
107;592;1958
108;509;1958
108;529;1958
113;533;1958
108;591;1958
108;525;1958
95;430;1958
105;418;1958
125;585;1958
105;551;1958
105;553;1958
127;543;1958
66;541;1958
125;587;1958
105;588;1958
105;589;1958
127;586;1958
66;475;1959
6;364;1959
167;437;1959
167;462;1959
105;568;1959
32;502;1959
169;505;1959
170;481;1959
170;569;1959
169;549;1959
170;486;1959
167;478;1959
105;567;1959
105;430;1959
6;482;1959
117;456;1959
117;566;1959
95;430;1959
32;404;1959
108;525;1959
110;536;1959
113;517;1959
122;565;1959
113;564;1959
115;562;1959
170;483;1959
113;563;1959
105;576;1959
125;575;1959
169;574;1959
170;501;1959
124;567;1959
168;573;1959
113;449;1959
95;572;1959
6;476;1959
167;486;1959
105;543;1959
32;542;1959
167;432;1959
66;478;1959
170;441;1959
170;401;1959
32;571;1959
123;387;1959
170;570;1959
170;465;1959
118;479;1959
170;540;1959
101;484;1959
170;418;1959
107;449;1959
105;553;1959
170;552;1959
32;353;1959
95;551;1959
170;376;1959
170;550;1959
105;483;1959
170;549;1959
32;506;1959
6;477;1959
95;476;1959
113;522;1959
32;289;1959
6;554;1959
66;347;1959
66;501;1959
66;541;1959
170;475;1959
167;456;1959
170;360;1959
6;403;1959
170;427;1959
6;479;1959
170;356;1959
110;512;1959
107;509;1959
113;516;1959
109;511;1959
121;561;1959
113;528;1959
114;560;1959
107;537;1959
107;559;1959
114;558;1959
114;527;1959
113;535;1959
113;557;1959
120;538;1959
113;556;1959
108;529;1959
108;510;1959
108;533;1959
113;518;1959
113;513;1959
113;555;1959
114;531;1959
114;520;1959
119;514;1959
107;537;1960
116;538;1960
113;539;1960
170;481;1960
170;430;1960
32;373;1960
117;456;1960
170;482;1960
170;376;1960
6;435;1960
32;540;1960
32;541;1960
171;500;1960
107;536;1960
108;535;1960
113;534;1960
108;533;1960
113;532;1960
113;531;1960
108;530;1960
107;529;1960
113;528;1960
116;527;1960
107;526;1960
108;525;1960
107;509;1960
115;524;1960
170;455;1960
170;541;1960
167;484;1960
105;548;1960
171;353;1960
167;476;1960
32;440;1960
170;403;1960
105;547;1960
170;546;1960
170;398;1960
167;483;1960
167;491;1960
104;545;1960
118;479;1960
170;544;1960
95;431;1960
95;478;1960
171;543;1960
167;432;1960
170;508;1960
167;465;1960
170;486;1960
170;507;1960
117;427;1960
32;542;1960
106;386;1960
105;500;1960
66;364;1960
6;386;1960
170;479;1960
32;475;1960
105;483;1960
105;504;1960
105;503;1960
32;502;1960
66;289;1960
170;475;1960
170;356;1960
170;501;1960
105;439;1960
112;522;1960
104;418;1960
167;499;1960
6;498;1960
32;497;1960
6;403;1960
66;347;1960
32;404;1960
6;476;1960
167;496;1960
170;427;1960
6;477;1960
170;360;1960
170;505;1960
113;523;1960
107;521;1960
113;520;1960
114;519;1960
114;518;1960
108;517;1960
113;516;1960
111;515;1960
112;514;1960
107;494;1960
111;513;1960
110;512;1960
109;511;1960
167;427;1960
170;456;1960
32;341;1960
170;506;1960
101;484;1960
167;418;1960
106;507;1960
171;483;1960
106;508;1960
167;437;1960
108;510;1960
107;449;1960
6;454;1961
173;447;1961
167;489;1961
170;436;1961
170;490;1961
170;489;1961
103;488;1961
95;431;1961
6;435;1961
170;437;1961
167;487;1961
172;460;1961
172;441;1961
102;475;1961
97;465;1961
172;408;1961
101;484;1961
170;468;1961
167;385;1961
102;486;1961
172;495;1961
170;433;1961
172;494;1961
172;440;1961
172;482;1961
170;434;1961
172;493;1961
175;425;1961
170;492;1961
172;467;1961
170;491;1961
99;429;1961
174;444;1961
175;424;1961
170;486;1961
172;418;1961
172;477;1961
66;289;1961
170;356;1961
172;480;1961
66;479;1961
95;347;1961
170;341;1961
172;373;1961
95;478;1961
170;428;1961
167;427;1961
170;360;1961
95;364;1961
6;476;1961
6;403;1961
6;386;1961
172;475;1961
172;485;1961
172;481;1961
172;404;1961
174;483;1961
170;456;1961
6;394;1961
172;455;1961
172;459;1961
172;435;1961
172;376;1961
6;482;1961
172;437;1961
95;430;1961
172;401;1961
99;482;1961
99;376;1961
170;418;1961
170;453;1961
95;466;1962
95;425;1962
100;376;1962
34;356;1962
176;461;1962
170;428;1962
176;445;1962
176;464;1962
172;460;1962
97;465;1962
99;436;1962
172;465;1962
172;464;1962
176;455;1962
172;463;1962
99;438;1962
170;437;1962
95;462;1962
172;446;1962
172;410;1962
172;368;1962
172;474;1962
172;473;1962
178;472;1962
89;411;1962
172;413;1962
66;471;1962
170;340;1962
172;467;1962
172;440;1962
170;470;1962
170;434;1962
172;469;1962
172;468;1962
177;442;1962
86;439;1962
174;444;1962
6;454;1962
172;356;1962
26;341;1962
26;456;1962
170;360;1962
95;364;1962
99;455;1962
172;418;1962
172;404;1962
66;386;1962
32;397;1962
172;373;1962
170;453;1962
95;347;1962
95;430;1962
170;408;1962
6;394;1962
6;403;1962
172;401;1962
66;289;1962
95;458;1962
95;457;1962
176;346;1962
87;453;1962
95;461;1962
66;460;1962
176;364;1962
172;436;1962
172;376;1962
66;459;1962
172;425;1962
176;418;1962
66;453;1962
172;346;1962
6;435;1962
6;385;1962
172;427;1962
175;424;1962
167;443;1963
179;444;1963
176;445;1963
95;446;1963
173;447;1963
98;448;1963
176;449;1963
172;345;1963
26;418;1963
6;385;1963
172;374;1963
26;305;1963
66;427;1963
177;442;1963
172;441;1963
172;429;1963
170;432;1963
97;420;1963
89;411;1963
172;410;1963
176;310;1963
89;368;1963
172;413;1963
34;407;1963
51;362;1963
180;412;1963
167;409;1963
176;434;1963
170;340;1963
172;452;1963
32;433;1963
170;451;1963
176;278;1963
66;382;1963
98;450;1963
172;433;1963
172;373;1963
172;428;1963
26;278;1963
176;346;1963
176;440;1963
34;364;1963
26;427;1963
6;435;1963
176;404;1963
172;356;1963
26;383;1963
170;347;1963
172;401;1963
170;408;1963
6;341;1963
170;360;1963
66;386;1963
66;289;1963
26;436;1963
54;394;1963
54;403;1963
172;305;1963
176;418;1963
176;403;1963
172;427;1963
95;423;1963
6;375;1963
172;397;1963
94;404;1963
26;376;1963
95;430;1963
66;385;1963
86;439;1963
92;438;1963
92;437;1963
176;436;1963
34;356;1963
172;423;1964
66;370;1964
182;380;1964
176;401;1964
181;420;1964
170;399;1964
172;374;1964
183;347;1964
183;346;1964
172;309;1964
94;404;1964
95;430;1964
11;405;1964
170;431;1964
181;358;1964
172;278;1964
6;375;1964
96;432;1964
181;402;1964
170;340;1964
172;433;1964
181;434;1964
6;345;1964
172;382;1964
92;429;1964
181;347;1964
66;289;1964
66;386;1964
172;397;1964
172;373;1964
170;347;1964
176;305;1964
183;383;1964
176;346;1964
170;403;1964
6;385;1964
183;364;1964
66;427;1964
170;360;1964
183;356;1964
66;408;1964
66;394;1964
181;346;1964
176;404;1964
176;428;1964
176;309;1964
176;278;1964
94;401;1964
6;341;1964
170;419;1965
181;420;1965
176;278;1965
66;418;1965
176;404;1965
66;376;1965
11;386;1965
176;305;1965
11;405;1965
167;416;1965
176;370;1965
172;406;1965
183;304;1965
170;417;1965
186;421;1965
172;422;1965
172;423;1965
66;424;1965
183;420;1965
6;425;1965
172;402;1965
183;394;1965
66;426;1965
6;345;1965
6;396;1965
172;382;1965
176;396;1965
6;375;1965
180;412;1965
66;289;1965
93;415;1965
172;373;1965
6;341;1965
172;374;1965
170;360;1965
66;328;1965
181;346;1965
183;356;1965
182;406;1965
51;362;1965
176;408;1965
181;380;1965
185;368;1965
6;385;1965
180;293;1965
185;334;1965
172;414;1965
172;413;1965
184;411;1965
172;410;1965
183;364;1965
182;407;1965
183;383;1965
183;347;1965
170;358;1965
186;409;1965
170;340;1965
176;373;1966
181;399;1966
167;278;1966
172;345;1966
183;347;1966
167;341;1966
183;388;1966
192;400;1966
91;401;1966
6;375;1966
172;402;1966
6;394;1966
11;386;1966
190;364;1966
189;403;1966
181;278;1966
172;397;1966
66;404;1966
11;405;1966
176;345;1966
189;396;1966
190;396;1966
167;382;1966
6;387;1966
191;304;1966
66;328;1966
6;385;1966
66;289;1966
66;396;1966
167;386;1966
167;389;1966
167;347;1966
172;373;1966
167;358;1966
181;346;1966
191;356;1966
176;374;1966
66;398;1966
176;397;1966
188;360;1966
167;346;1966
189;364;1966
183;383;1966
187;360;1966
183;304;1966
6;341;1966
26;365;1967
90;391;1967
82;235;1967
26;322;1967
182;390;1967
180;262;1967
193;351;1967
191;389;1967
167;390;1967
66;322;1967
190;360;1967
167;389;1967
180;289;1967
176;388;1967
90;379;1967
82;377;1967
167;370;1967
176;392;1967
180;326;1967
189;371;1967
170;393;1967
167;235;1967
180;394;1967
190;375;1967
187;306;1967
180;382;1967
6;395;1967
176;382;1967
66;388;1967
6;387;1967
167;345;1967
170;340;1967
11;341;1967
191;304;1967
183;383;1967
191;356;1967
183;293;1967
183;384;1967
184;368;1967
176;361;1967
189;364;1967
167;346;1967
167;358;1967
66;374;1967
167;347;1967
176;289;1967
176;373;1967
180;373;1967
189;386;1967
6;375;1967
82;306;1967
82;359;1967
190;364;1967
66;361;1967
6;385;1967
194;360;1967
6;278;1967
66;328;1967
172;373;1967
26;365;1968
195;378;1968
11;377;1968
195;359;1968
195;350;1968
191;364;1968
191;351;1968
194;347;1968
180;262;1968
196;359;1968
82;306;1968
195;376;1968
66;370;1968
191;379;1968
1;360;1968
11;322;1968
6;321;1968
66;380;1968
82;280;1968
187;364;1968
180;343;1968
1;304;1968
66;381;1968
180;207;1968
11;347;1968
180;382;1968
191;293;1968
180;346;1968
180;373;1968
180;289;1968
191;358;1968
6;278;1968
194;304;1968
196;306;1968
167;346;1968
11;341;1968
191;340;1968
183;334;1968
190;364;1968
6;235;1968
167;347;1968
89;368;1968
66;361;1968
187;360;1968
195;312;1968
187;304;1968
195;375;1968
196;328;1968
167;312;1968
66;374;1968
6;333;1968
191;356;1968
66;345;1968
170;369;1968
182;361;1969
180;370;1969
167;350;1969
182;351;1969
187;306;1969
187;350;1969
180;357;1969
6;345;1969
180;347;1969
187;321;1969
197;262;1969
196;359;1969
180;353;1969
66;343;1969
189;371;1969
183;372;1969
66;352;1969
6;278;1969
182;235;1969
187;369;1969
180;289;1969
187;304;1969
180;346;1969
187;360;1969
196;306;1969
66;262;1969
191;368;1969
180;358;1969
66;341;1969
66;345;1969
196;328;1969
182;356;1969
180;207;1969
180;340;1969
191;362;1969
32;358;1970
6;235;1970
187;341;1970
66;352;1970
37;359;1970
37;278;1970
86;361;1970
37;207;1970
34;243;1970
66;262;1970
187;360;1970
32;293;1970
34;362;1970
37;346;1970
66;345;1970
32;340;1970
82;280;1970
32;289;1970
32;357;1970
82;306;1970
37;328;1970
187;304;1970
34;356;1970
32;339;1970
198;333;1970
66;367;1970
34;366;1970
63;321;1970
32;317;1970
25;328;1970
198;330;1970
187;347;1970
86;314;1970
37;365;1970
86;312;1970
32;224;1970
63;341;1970
37;238;1970
6;363;1970
34;321;1970
6;223;1970
37;327;1970
187;320;1970
187;364;1970
32;353;1970
85;351;1970
180;224;1971
63;341;1971
25;327;1971
66;307;1971
66;345;1971
34;293;1971
66;346;1971
200;340;1971
34;334;1971
1;320;1971
1;347;1971
200;339;1971
34;314;1971
200;342;1971
199;333;1971
63;243;1971
200;280;1971
200;238;1971
34;289;1971
6;235;1971
63;312;1971
1;304;1971
82;278;1971
180;317;1971
6;223;1971
25;328;1971
6;207;1971
82;306;1971
201;338;1971
25;309;1971
63;344;1971
66;355;1971
1;322;1971
34;354;1971
180;353;1971
66;352;1971
1;288;1971
85;351;1971
200;197;1971
201;224;1971
63;305;1971
200;182;1971
66;337;1971
199;330;1971
66;320;1971
63;298;1971
200;348;1971
200;349;1971
199;238;1971
200;330;1971
63;321;1971
200;329;1971
180;293;1971
1;262;1971
66;350;1971
201;317;1971
32;224;1972
25;327;1972
66;317;1972
1;309;1972
6;207;1972
63;333;1972
34;289;1972
32;338;1972
66;320;1972
66;339;1972
82;278;1972
37;182;1972
66;337;1972
66;307;1972
37;280;1972
34;199;1972
37;238;1972
63;314;1972
6;223;1972
6;235;1972
1;304;1972
25;328;1972
37;250;1972
63;340;1972
66;312;1972
63;344;1972
1;222;1972
66;343;1972
37;342;1972
32;317;1972
63;341;1972
84;296;1972
81;321;1972
83;280;1972
66;262;1972
25;221;1972
6;330;1972
81;330;1972
1;312;1972
37;329;1972
34;290;1972
32;293;1972
63;305;1972
66;306;1972
37;243;1972
6;232;1972
6;235;1973
25;328;1973
25;327;1973
32;224;1973
63;250;1973
80;330;1973
25;292;1973
63;331;1973
58;332;1973
63;333;1973
1;222;1973
1;304;1973
34;290;1973
66;223;1973
1;309;1973
6;232;1973
37;329;1973
37;197;1973
66;306;1973
80;307;1973
32;238;1973
66;182;1973
34;199;1973
63;305;1973
58;262;1973
37;259;1973
37;317;1973
57;313;1973
80;280;1973
34;187;1973
63;200;1973
37;335;1973
80;336;1973
80;298;1973
1;235;1973
34;243;1973
25;278;1973
66;320;1973
80;314;1973
32;293;1973
37;280;1973
58;289;1973
34;333;1973
81;278;1973
37;231;1973
80;334;1973
58;312;1973
80;235;1973
25;221;1974
34;199;1974
37;307;1974
66;280;1974
1;224;1974
26;265;1974
34;187;1974
32;238;1974
26;289;1974
32;235;1974
34;308;1974
37;233;1974
66;296;1974
34;324;1974
25;222;1974
66;306;1974
1;305;1974
6;223;1974
6;182;1974
1;304;1974
34;325;1974
73;207;1974
63;324;1974
67;288;1974
1;200;1974
66;278;1974
34;326;1974
34;270;1974
32;314;1974
74;307;1974
58;318;1974
80;308;1974
58;252;1974
34;250;1974
80;219;1974
63;319;1974
26;320;1974
79;259;1974
63;321;1974
34;275;1974
76;300;1974
37;317;1974
37;283;1974
79;270;1974
80;172;1974
78;256;1974
1;322;1974
63;323;1974
26;243;1974
64;251;1974
57;283;1974
63;219;1974
80;311;1974
80;232;1974
37;231;1974
63;200;1974
58;309;1974
58;197;1974
37;230;1974
32;251;1974
25;292;1974
1;293;1974
64;231;1974
32;310;1974
63;250;1974
58;312;1974
77;314;1974
78;278;1974
34;313;1974
80;298;1974
57;267;1974
34;269;1974
79;252;1974
34;315;1974
63;316;1974
74;299;1975
64;231;1975
1;224;1975
57;295;1975
26;296;1975
64;178;1975
75;289;1975
64;297;1975
75;296;1975
75;294;1975
3;282;1975
3;251;1975
75;267;1975
57;298;1975
75;178;1975
34;199;1975
25;219;1975
3;296;1975
37;288;1975
32;205;1975
76;300;1975
63;301;1975
37;233;1975
32;302;1975
64;229;1975
32;187;1975
3;270;1975
74;245;1975
57;278;1975
73;207;1975
3;294;1975
37;275;1975
25;251;1975
66;276;1975
1;293;1975
32;292;1975
32;291;1975
75;243;1975
202;197;1975
63;187;1975
56;290;1975
3;172;1975
32;238;1975
66;283;1975
3;275;1975
3;232;1975
34;250;1975
1;200;1975
26;243;1975
202;252;1975
25;222;1975
26;289;1975
37;230;1975
32;235;1975
67;288;1975
6;182;1975
25;221;1975
6;223;1975
25;277;1975
56;232;1975
203;197;1975
3;303;1975
64;239;1975
67;187;1975
3;254;1975
6;182;1976
64;243;1976
57;246;1976
59;232;1976
25;284;1976
204;243;1976
182;275;1976
58;283;1976
63;242;1976
67;257;1976
25;221;1976
58;252;1976
37;233;1976
25;222;1976
1;200;1976
6;223;1976
57;235;1976
59;235;1976
63;260;1976
6;199;1976
25;285;1976
204;256;1976
59;278;1976
64;237;1976
59;286;1976
63;274;1976
72;287;1976
59;246;1976
25;273;1976
74;245;1976
182;282;1976
182;276;1976
70;256;1976
59;277;1976
57;278;1976
64;229;1976
32;255;1976
37;238;1976
25;251;1976
63;178;1976
37;232;1976
63;239;1976
182;271;1976
3;279;1976
182;208;1976
182;258;1976
64;265;1976
63;280;1976
182;281;1976
37;230;1976
3;254;1976
204;250;1976
56;253;1976
